,Title,LinkTitleNoMenu,LinkTitle,AccountType,BusinessUnit,Budget,Service_x0020_Revenue_x0020_conf,Service_x0020_Revenue_x0020_in_x,Non_x002d_service_x0020_Revenue_,Non_x002d_service_x0020_Revenue_0,Rev_x0020_Committed,Gap_x0020_from_x0020_Budget,Rev_x0020__x2013__x0020_Proactiv,FinancialYear,Quater,Company,PL,SalesHeadLookupId,DeliveryHeadLookupId,DeliveryDirectorLookupId,Industry,Actuals,Comments,SRCEE,SRCEN,SRCNBD,SRPEE,SRPEN,SRPNBD,SoftConfirmed,ClientPartnerLookupId,NSRConfirmed,NSRInProgress,Risk,Forecast,NSR_x0020_Risk,NSR_x0020_Forecast,Total_x0020_Risk,Total_x0020_Forecast,AccountCoverage,ClientPartnerNew,id,ContentType,Modified,Created,AuthorLookupId,EditorLookupId,_UIVersionString,Attachments,Edit,ItemChildCount,FolderChildCount,_ComplianceFlags,_ComplianceTag,_ComplianceTagWrittenTime,_ComplianceTagUserId,AppEditorLookupId,RDOnshore,RDOffshore,AppAuthorLookupId,CustomerShortName
"""951c604f-2acc-4b1f-b338-822c71ba2cf1,6""",Thought Stream,Thought Stream,Thought Stream,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,US TMTE,136,52,128,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No coverage,No coverage,6971,Item,2025-04-17T12:36:14Z,2024-06-13T12:03:10Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""ef7d7c29-0f68-479d-8de0-655f0fbcc059,9""",Zuora,Zuora,Zuora,E,Non-MDU,0.05709,0.0449,0.0,0.0,0.0,0.0449,0.0122,0.0,FY25,Q1,SSL,US TMTE,136,52,52,TMT,0.048,,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Kiran Vardi,6972,Item,2025-04-17T12:36:24Z,2024-06-13T12:03:09Z,12,13,9.0,False,,0,0,,,,,30,,,,
"""a1b3cf27-1245-4323-854a-870c1704f6b8,10""",NBD - Sonata - EU,NBD - Sonata - EU,NBD - Sonata - EU,N,Non-MDU,0.0,0.0,0.055,0.0,0.0,0.055,-0.055,0.0,FY25,Q1,SSL,EU,49,88,88,,0.0,,0.0,0.0,0.0,0.0,0.0,0.055,0.0,,0.0,0.0,0.055,0.0,0.0,0.0,0.0550,0.0000,NBD,NBD,6973,Item,2025-04-17T12:36:38Z,2024-06-13T12:03:11Z,12,13,10.0,False,,0,0,,,,,30,,,,
"""92279936-22de-4358-b42b-03bb8c26fdd3,8""",Gilead Life Sciences,Gilead Life Sciences,Gilead Life Sciences,N,Non-MDU,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,FY25,Q1,SSL,US HLS,53,67,267,HLS,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Ahindra Sengupta,6974,Item,2025-04-17T12:36:32Z,2024-06-13T12:03:11Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""a9e8707a-af16-47e6-af18-ce217e6618eb,7""",Kura Sushi,Kura Sushi,Kura Sushi,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,154,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Maki Edwards,6975,Item,2025-04-17T12:36:27Z,2024-06-13T12:03:12Z,12,13,7.0,False,,0,0,,,,,30,,,,
"""d4b5f394-8b12-4d3d-ba00-a062dfa88034,8""",Mattson Technology Inc,Mattson Technology Inc,Mattson Technology Inc,N,Non-MDU,0.233,0.181387,0.0,0.0,0.0,0.1814,-0.0534,0.0,FY25,Q1,SSL,US TMTE,136,52,52,TMT,0.152,,0.1344,0.046987,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Prasanth Kedarisetty,6976,Item,2025-04-17T12:36:42Z,2024-06-13T12:03:13Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""78c29346-3e43-4307-959c-aaeb64a6df99,6""",Carmax,Carmax,Carmax,N,Non-MDU,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,FY25,Q1,SSL,US RMD,144,54,165,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,NBD,NBD,6977,Item,2025-04-17T12:36:45Z,2024-06-13T12:03:14Z,12,13,6.0,False,,0,0,,,,,30,,,,
"""f607f222-248f-4867-82d7-fba552343969,10""",Sketchers,Sketchers,Sketchers,N,Non-MDU,0.00795,0.0081,0.0,0.0,0.0,0.0081,-0.000149999999999999,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,188,Retail,0.007,,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Swagat Ghosal,6978,Item,2025-04-17T12:37:00Z,2024-06-13T12:03:16Z,12,13,10.0,False,,0,0,,,,,30,,,,
"""30e08a45-d398-43e2-b1b2-950bed438f2a,8""",Sage Software,Sage Software,Sage Software,N,Non-MDU,0.15,0.148669,0.0,0.0,0.0,0.1487,0.0013,0.0,FY25,Q1,SSL,US TMTE,136,52,52,TMT,0.149,,0.148669,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Kiran Vardi,6979,Item,2025-04-17T12:36:52Z,2024-06-13T12:03:16Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""a8488549-3827-47ca-9986-9bf361864953,8""",Edison Energy,Edison Energy,Edison Energy,N,MDU,0.225,0.093568,0.0,0.0,0.0,0.0936,0.1314,0.0,FY25,Q1,SSL,US TMTE,136,52,128,Emerging,0.104,,0.093568,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Kiran Vardi,6980,Item,2025-04-17T12:36:55Z,2024-06-13T12:03:16Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""1a2be005-a782-44a1-a9f4-63f9e9372449,8""",Applied Systems,Applied Systems,Applied Systems,N,Non-MDU,0.23974,0.286,0.0,0.0,0.0,0.286,-0.0463,0.0,FY25,Q1,SSL,US TMTE,136,52,52,TMT,0.258,,0.2121,0.0739,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Santosh Pai,6981,Item,2025-04-17T12:37:05Z,2024-06-13T12:03:17Z,12,13,8.0,False,,0,0,,,,,30,,,,
"""eec0c0ce-9a18-4066-bb5f-8586916c9cbe,29""",Allied Pinnacle,Allied Pinnacle,Allied Pinnacle,E,MDU,0.0,0.14,0.0,0.0,0.0,0.14,-0.14,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.15,"5Sep - 10K ECIF no view on who has put that number, as AM have no view on that ECIF.  ",0.0,0.14,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.14,0.0,0.0,0.0000,0.1400,Delivery Led,Delivery Led,6982,Item,2024-12-26T14:03:21Z,2024-06-13T12:03:19Z,12,187,29.0,False,,0,0,,,,,30,,,,
"""d2f5a587-02b6-49bb-8acb-a879ca71bf2a,21""",Assa Abloy ANZ,Assa Abloy ANZ,Assa Abloy ANZ,E,MDU,0.02,1.25,0.0,0.01,0.0,1.26,-1.2397,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,1.267,Potential Rev for AX2012 for B2B project module,1.25,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,1.26,0.0,0.0,0.0000,1.2600,Sales,Rajan Chauhan,6983,Item,2024-12-26T14:03:33Z,2024-06-13T12:03:20Z,12,187,21.0,False,,0,0,,,,,30,,,,
"""a461286a-8b2a-4ab2-9721-d1d3c7a5cd40,18""",Ausreo,Ausreo,Ausreo,E,MDU,0.0,0.0015,0.0,0.0,0.0,0.0015,-0.0015,0.0,FY25,Q2,SSL,ANZ,39,88,119,Manufacturing,0.0339,"1st oct Actuals
3660 (July) + 3000(AUG) + 8416 (sept)",0.0015,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0818,0.0,0.0,0.0015,0.0,0.0818,0.0000,0.0833,Delivery Led,Delivery Led,6984,Item,2024-12-26T14:03:46Z,2024-06-13T12:03:21Z,12,187,18.0,False,,0,0,,,,,30,,,,
"""fcbf723c-bf6e-4818-9d91-dbb569116017,10""",Beaumont,Beaumont,Beaumont,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,119,Manufacturing,0.0027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.002,0.0,0.0,0.0,0.0,0.002,0.0000,0.0020,Delivery Led,Delivery Led,6985,Item,2024-12-26T09:11:50Z,2024-06-13T12:03:22Z,12,187,10.0,False,,0,0,,,,,30,,,,
"""88634065-fbc6-4e00-b8fa-fc0284dac8cb,12""",Bluechip International ,Bluechip International ,Bluechip International ,N,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,88,Retail,0.0,"16-7: Updated, CE deal in late Q2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rajan Chauhan,6986,Item,2024-12-26T14:04:00Z,2024-06-13T12:03:23Z,12,187,12.0,False,,0,0,,,,,30,,,,
"""aaae6096-b7b7-4782-b3ad-a720d225fb6b,21""",Castlegate James,Castlegate James,Castlegate James,E,MDU,0.0,0.0013,0.0,0.0,0.0,0.0013,-0.0013,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0031,"2nd sept Actuals
1064 (July)+280(AUG)",0.0013,0.0,0.0,0.0,0.0,0.0,0.0,109,0.003,0.0,0.0,0.0013,0.0,0.003,0.0000,0.0043,Delivery Led,Delivery Led,6987,Item,2024-12-26T14:04:54Z,2024-06-13T12:03:24Z,12,187,21.0,False,,0,0,,,,,30,,,,
"""ea163713-094f-4aeb-a994-5217b7b28936,16""",Cheetham Salt,Cheetham Salt,Cheetham Salt,E,MDU,0.0,0.0098,0.0,0.0,0.0,0.0098,-0.0098,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0096,"1st october Actuals
4397 (July)+3001(AUG) +2404(Sept)",0.0098,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0098,0.0,0.0,0.0000,0.0098,Sales,Rajan Chauhan,6988,Item,2024-12-26T14:05:27Z,2024-06-13T12:03:25Z,12,187,16.0,False,,0,0,,,,,30,,,,
"""5c7c43c4-b3e0-4673-a1dc-a8b251165905,34""",Chemist Warehouse,Chemist Warehouse,Chemist Warehouse,E,MDU,0.0,0.26,0.0,0.0,0.0,0.26,-0.26,0.0,FY25,Q2,SSL,ANZ,39,88,88,Retail,0.2945,"23Jul: SOW signed 22Jul with 150K minimum on Addendum 8
27th aug - changed to 270 k from 310 basis sow",0.21,0.05,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.26,0.0,0.0,0.0000,0.2600,Sales,Rajan Chauhan,6989,Item,2024-12-26T14:05:39Z,2024-06-13T12:03:25Z,12,187,34.0,False,,0,0,,,,,30,,,,
"""c497721c-5d57-4c47-a608-c3a557ff3d4f,9""",Cooldrive,Cooldrive,Cooldrive,E,MDU,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,6990,Item,2024-12-26T14:05:55Z,2024-06-13T12:03:26Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""b8478a8d-5d43-4416-8ba3-0e2ad054c2d6,14""",Daltron,Daltron,Daltron,E,MDU,0.0,0.0275,0.0,0.0,0.0,0.0275,-0.0275,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.0963,"1st Oct Actuals
10470 (July)+8121(AUG) +8938(Sept)",0.0275,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0275,0.0,0.0,0.0000,0.0275,Sales,Vikas Singh,6991,Item,2024-12-26T09:58:45Z,2024-06-13T12:03:27Z,12,187,14.0,False,,0,0,,,,,30,,,,
"""c55aab8d-5576-4752-b0fd-785dedd90ef3,22""",Deaf Services Queensland,Deaf Services Queensland,Deaf Services Queensland,E,MDU,0.05841,0.0053,0.0,0.0,0.0,0.0053,0.0531,0.0,FY25,Q2,SSL,ANZ,39,88,88,HLS,0.0156,"2nd sept Actuals
1530 (July)+3770(AUG)",0.0053,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0033,0.019,0.0,0.0053,0.0,0.0223,0.0000,0.0276,Delivery Led,Delivery Led,6992,Item,2024-12-26T14:06:06Z,2024-06-13T12:03:28Z,12,187,22.0,False,,0,0,,,,,30,,,,
"""b5e2f2fb-1ee3-428f-9cf3-8a94aa57ac65,6""",DRA Shared Services,DRA Shared Services,DRA Shared Services,E,MDU,0.06614,0.0,0.0,0.0,0.0,0.0,0.06614,0.0,FY25,Q2,SSL,ANZ,39,88,88,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,6993,Item,2024-12-26T14:06:18Z,2024-06-13T12:03:30Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""1224ce88-77cf-471e-8b0c-ea422fceb2c4,15""",Fletcher,Fletcher,Fletcher,E,MDU,0.0,0.0137,0.0,0.01,0.0,0.0237,-0.0237,0.0,FY25,Q2,SSL,ANZ,39,88,88,Retail,0.0223,"1st Oct Actuals
2063 (July)+9651(AUG) +2059(sept)",0.0,0.0137,0.0,0.0,0.0,0.0,0.0,208,0.1,0.0,0.0,0.0237,0.0,0.1,0.0000,0.1237,Delivery Led,Delivery Led,6994,Item,2024-12-26T14:06:44Z,2024-06-13T12:03:31Z,12,187,15.0,False,,0,0,,,,,30,,,,
"""9440c811-99d0-4409-8025-b47debb664f0,22""",Harbour Guidance,Harbour Guidance,Harbour Guidance,E,MDU,0.0131,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.1175,6Aug24 - Updated based on discussion with Sathish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.04,0.0,0.0,0.0,0.0,0.04,0.0000,0.0400,Sales,Rajan Chauhan,6995,Item,2024-12-26T10:06:31Z,2024-06-13T12:03:31Z,12,187,22.0,False,,0,0,,,,,30,,,,
"""59cb4156-acb5-4cf1-9f6e-216018bbf66c,40""",Hastings Deering,Hastings Deering,Hastings Deering,E,MDU,0.26385,0.5025,0.0,0.036,0.0,0.5385,-0.2746,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.5019,2nd sept - moved 50.5 k for Tech workshop to Confirmed post signed document recieved,0.429,0.0735,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.5385,0.0,0.0,0.0000,0.5385,Sales,Vikas Singh,6996,Item,2024-12-26T10:06:40Z,2024-06-13T12:03:32Z,12,187,40.0,False,,0,0,,,,,30,,,,
"""4c811105-74e0-48cf-861f-ecfe4060b379,11""",Michael Hill,Michael Hill,Michael Hill,E,MDU,0.006549,0.133,0.0,0.0,0.0,0.133,-0.1265,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.1468,"30th Aug - Ad discussed with Swati , new position open and needs to be staffed till 16th sept . Sow is WIP and is expected  bu 15th Sept ",0.133,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.133,0.0,0.0,0.0000,0.1330,Sales,Vikas Singh,6997,Item,2024-12-26T14:07:44Z,2024-06-13T12:03:32Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""628cdd8c-d277-4de5-92b3-8a052a11f5bb,11""",NBD - Sonata - ANZ,NBD - Sonata - ANZ,NBD - Sonata - ANZ,N,Non-MDU,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,88,,0.0,8/8 Moved the amount under Komatsu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,NBD,NBD,6999,Item,2024-12-26T14:07:57Z,2024-06-13T12:03:35Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""05198801-0883-475b-9a44-050ac591bf57,7""",Peregrine,Peregrine,Peregrine,N,MDU,0.0,0.06,0.0,0.0,0.0,0.06,-0.06,0.0,FY25,Q2,SSL,ANZ,39,88,88,,0.0,Updated 9/04,0.0,0.0,0.06,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rohit Bhat,7000,Item,2024-12-26T14:08:09Z,2024-06-13T12:03:35Z,12,187,7.0,False,,0,0,,,,,30,,,,
"""fa90a8d8-eecb-43cb-9da7-791455ca1001,25""",Pope Packaging,Pope Packaging,Pope Packaging,N,MDU,0.0,0.1128,0.0,0.0,0.0,0.1128,-0.1128,0.0,FY25,Q2,SSL,ANZ,39,88,119,Retail,0.0,"1st October support Actuals
6960 (July)+4346(AUG) + 1486 (Sept)
8th aug - POPE POC -.09 K (TBD finance) + >01 K separate SOW for Pope Prd. 
Analysis + .021- Support
23Jul updated - added 10K RIP
13 aug - 10 K removed as discussed with Mitch from IP",0.0128,0.1,0.0,0.0,0.0,0.0,0.0,109,0.0382,0.0,0.0,0.1128,0.0,0.0382,0.0000,0.1510,Sales,Rajan Chauhan,7001,Item,2024-10-01T04:23:50Z,2024-06-13T12:03:36Z,12,157,25.0,False,,0,0,,,,,30,,,,
"""40f81918-f28a-4a21-b19d-91541f0855da,16""",RACQ,RACQ,RACQ,E,MDU,0.0,0.055,0.0,0.0,0.0,0.055,-0.055,0.0,FY25,Q2,SSL,ANZ,39,88,88,BFSI,0.0622,4 July Updated,0.055,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.055,0.0,0.0,0.0000,0.0550,Sales,Vikas Singh,7002,Item,2024-12-26T14:08:34Z,2024-06-13T12:03:38Z,12,187,16.0,False,,0,0,,,,,30,,,,
"""e0c6802d-4191-491d-914e-0c03af2b3a1a,6""",Ridley,Ridley,Ridley,E,MDU,0.2418,0.0,0.0,0.0,0.0,0.0,0.2418,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0,16-7: Updated ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Rajan Chauhan,7003,Item,2024-12-26T14:08:46Z,2024-06-13T12:03:38Z,12,187,6.0,False,,0,0,,,,,30,,,,
"""7682c112-2998-4757-90f4-4935a4b13caf,5""",Sime Darby Industrial Solutions,Sime Darby Industrial Solutions,Sime Darby Industrial Solutions,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,119,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Biju John,7004,Item,2024-09-12T13:01:15Z,2024-06-13T12:03:38Z,12,12,5.0,False,,0,0,,,,,30,,,,
"""387af554-d511-44a2-9d7a-4da3a6c4f79c,14""",Small Accounts - ANZ,Small Accounts - ANZ,Small Accounts - ANZ,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q2,SSL,ANZ,39,88,88,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7005,Item,2024-12-26T14:09:12Z,2024-06-13T12:03:39Z,12,187,14.0,False,,0,0,,,,,30,,,,
"""e65e9f5f-78d1-481c-ada0-327447457f8c,26""",Spotlight,Spotlight,Spotlight,E,Non-MDU,0.0,0.5,0.0,0.0,0.0,0.5,-0.5,0.0,FY25,Q2,SSL,ANZ,39,88,88,Retail,0.5333,23Aug24 - 30K confirmed additional revenue added,0.26,0.24,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.5,0.0,0.0,0.0000,0.5000,Sales,Rajan Chauhan,7006,Item,2024-12-26T14:09:24Z,2024-06-13T12:03:41Z,12,187,26.0,False,,0,0,,,,,30,,,,
"""6dc01597-417d-49cf-bb68-8e0c717d56b5,20""",Support ,Support ,Support ,N,MDU,0.0,0.0116,0.0,0.0,0.0,0.0116,-0.0116,0.0,FY25,Q2,SSL,ANZ,39,88,119,,0.0,"1st october Scalzo Actuals
1882 (July)+ 1837(AUG) +7934( sept)
40 k in progress for sept invoicing
",0.0116,0.0,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,0.0,0.0116,0.0,0.0,0.0000,0.0116,Delivery Led,Delivery Led,7007,Item,2024-10-01T04:27:09Z,2024-06-13T12:03:41Z,12,157,20.0,False,,0,0,,,,,30,,,,
"""8bcc4b29-0b15-4247-adf4-826fae0daeca,10""",TBN,TBN,TBN,E,MDU,0.0426,0.03,0.0,0.0,0.0,0.03,-0.03,0.0,FY25,Q2,SSL,ANZ,39,88,88,Manufacturing,0.0,28May updated ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,7008,Item,2024-12-26T14:09:52Z,2024-06-13T12:03:41Z,12,187,10.0,False,,0,0,,,,,30,,,,
"""e2cd9ab3-d833-4c15-bccc-4ddb9b86e082,17""",TerryWhite Chemmart,TerryWhite Chemmart,TerryWhite Chemmart,N,MDU,0.0,0.052,0.0,0.0,0.0,0.052,-0.052,0.0,FY25,Q2,SSL,ANZ,39,88,119,TMT,0.0839,ECIF removed on 5th Aug,0.0,0.0,0.052,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.052,0.0,0.0,0.0000,0.0520,Sales,Vikas Singh,7009,Item,2024-12-26T11:02:08Z,2024-06-13T12:03:42Z,12,187,17.0,False,,0,0,,,,,30,,,,
"""bbbf0bdb-6e61-4fd8-b4dc-c6a802c8c633,24""",Uniting Church,Uniting Church,Uniting Church,E,MDU,0.0,0.0119,0.0,0.0,0.0,0.0119,-0.0119,0.0,FY25,Q2,SSL,ANZ,39,88,119,Emerging,0.0124,"1st octoberActuals
11765 (July) + 166 (sept)",0.0,0.0119,0.0,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0119,0.0,0.0,0.0000,0.0119,Sales,Rajan Chauhan,7010,Item,2024-12-26T11:02:45Z,2024-06-13T12:03:43Z,12,187,24.0,False,,0,0,,,,,30,,,,
"""1a14c9de-d0ed-44fd-a413-81414cb6d470,12""",Metro Cash & Carry,Metro Cash & Carry,Metro Cash & Carry,E,Non-MDU,0.0,0.005,0.0,0.0,0.0,0.005,-0.005,0.0,FY25,Q2,SSL,APAC,177,31,31,Retail,0.0038,,0.005,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,0.0,0.0,0.005,0.0,0.0,0.0000,0.0050,Sales,Delivery Led,7011,Item,2024-12-27T12:08:39Z,2024-06-13T12:03:44Z,12,187,12.0,False,,0,0,,,,,30,,,,
"""250687a5-6447-4260-b136-e04cf3300ffa,13""",ICICI Bank Ltd.,ICICI Bank Ltd.,ICICI Bank Ltd.,E,Non-MDU,0.32482,0.27,0.0,0.0,0.0,0.27,0.0548,0.0,FY25,Q2,SSL,APAC,177,31,31,BFSI,0.2775,,0.27,0.0,0.0,0.0,0.0,0.0,0.0,160,0.0,0.0,0.0,0.27,0.0,0.0,0.0000,0.2700,Sales,Deepak Buswal,7012,Item,2024-12-26T10:07:32Z,2024-06-13T12:03:46Z,12,187,13.0,False,,0,0,,,,,30,,,,
"""82004946-446a-4fa8-8888-992a9988a43a,38""",ABFRL,ABFRL,ABFRL,E,Non-MDU,0.53069562,0.4,0.0,0.0,0.0,0.4,0.1307,0.0,FY25,Q2,SSL,APAC,177,31,31,Retail,0.4116,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.4,0.0,0.0,0.0000,0.4000,Sales,Ashish R Shah,7013,Item,2024-12-27T12:06:10Z,2024-06-13T12:03:46Z,12,187,38.0,False,,0,0,,,,,30,,,,
"""bae002a4-22a5-40dc-bc6c-12e1c608e37b,29""",Aristocrat Technologies,Aristocrat Technologies,Aristocrat Technologies,E,MDU,0.058,0.062,0.0,0.0,0.0,0.062,-0.004,0.0,FY25,Q2,SSL,APAC,177,31,31,TMT,0.0325,,0.062,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.062,0.0,0.0,0.0000,0.0620,Sales,Anil Kumar Jayaram,7014,Item,2024-12-27T12:06:24Z,2024-06-13T12:03:46Z,12,187,29.0,False,,0,0,,,,,30,,,,
"""718324bd-4e0a-41fc-ab2c-2129865cb959,10""",CloudLex,CloudLex,CloudLex,E,Non-MDU,0.026,0.025,0.0,0.0,0.0,0.025,0.001,0.0,FY25,Q2,SSL,APAC,177,31,31,TMT,0.0243,,0.025,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.025,0.0,0.0,0.0000,0.0250,Delivery Led,Delivery Led,7015,Item,2024-12-26T09:14:50Z,2024-06-13T12:03:47Z,12,187,10.0,False,,0,0,,,,,30,,,,
"""59445bd8-c3f2-4f29-ae10-c5e00417823f,23""",Computacenter India,Computacenter India,Computacenter India,E,Non-MDU,0.07079,0.086,0.0,0.0,0.0,0.086,-0.0152,0.0,FY25,Q2,SSL,APAC,177,31,31,Emerging,0.9627,,0.086,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.086,0.0,0.0,0.0000,0.0860,Sales,Anil Kumar Jayaram,7016,Item,2024-12-26T09:16:06Z,2024-06-13T12:03:49Z,12,187,23.0,False,,0,0,,,,,30,,,,
"""50e1fb0b-0769-4c54-a9ec-c9600eca5b2b,15""",D&L Industries,D&L Industries,D&L Industries,E,MDU,0.29125,0.177,0.0,0.0,0.0,0.177,0.1143,0.0,FY25,Q2,SSL,APAC,177,31,31,Emerging,0.1179,,0.177,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,0.0,0.0,0.177,0.0,0.0,0.0000,0.1770,Delivery Led,Delivery Led,7017,Item,2024-12-27T12:06:48Z,2024-06-13T12:03:50Z,12,187,15.0,False,,0,0,,,,,30,,,,
"""c0feac99-58c2-45d8-a41c-a67f2ce14eb5,20""",Dell - India,Dell - India,Dell - India,E,Non-MDU,0.1176,0.13,0.0,0.0,0.0,0.13,-0.0124,0.0,FY25,Q2,SSL,APAC,177,31,31,Emerging,0.1248,,0.13,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.13,0.0,0.0,0.0000,0.1300,Sales,Anil Kumar Jayaram,7018,Item,2024-12-26T09:59:17Z,2024-06-13T12:03:51Z,12,187,20.0,False,,0,0,,,,,30,,,,
